559	0.15625	0.15712
560	0.15519	0.15612
561	0.15395	0.15494
562	0.15259	0.15361
563	0.15108	0.15212
564	0.14943	0.15048
565	0.14764	0.14868
566	0.14574	0.14674
567	0.14371	0.14466
568	0.14159	0.14243
569	0.13937	0.14013
570	0.13711	0.13777
571	0.13483	0.13537
572	0.13257	0.13299
573	0.13037	0.13063
574	0.12824	0.12837
575	0.1262	0.12621
576	0.12427	0.12415
577	0.12243	0.12221
578	0.12073	0.12036
579	0.1191	0.11864
580	0.11757	0.11701
581	0.1161	0.11546
582	0.11471	0.11398
583	0.11342	0.11258
584	0.11217	0.11127
585	0.111	0.11003
586	0.10992	0.10887
587	0.10889	0.10779
588	0.10794	0.10678
589	0.10704	0.10585
590	0.10625	0.10501
591	0.1055	0.10423
592	0.10482	0.10352
593	0.10421	0.10288
594	0.10364	0.10232
595	0.10313	0.10181
596	0.10265	0.10132
597	0.10216	0.10084
598	0.10169	0.10034
599	0.10121	0.09986
600	0.10069	0.099331
601	0.10011	0.098733
602	0.099481	0.098074
603	0.09881	0.097326
604	0.098043	0.096492
605	0.097201	0.095563
606	0.096291	0.094516
607	0.095284	0.093378
608	0.094228	0.092142
609	0.093097	0.090841
610	0.09196	0.089494
611	0.090816	0.088133
612	0.089636	0.086753
613	0.088441	0.085315
614	0.087244	0.083898
615	0.086105	0.082517
616	0.085005	0.081179
617	0.083944	0.079885
618	0.082939	0.078688
619	0.082049	0.077602
620	0.081258	0.076639
621	0.080537	0.075764
622	0.079917	0.075018
623	0.079379	0.074377
624	0.078912	0.073827
625	0.078529	0.073385
626	0.078205	0.07302
627	0.077967	0.072737
628	0.077751	0.072515
629	0.077567	0.072303
630	0.07735	0.072077
631	0.077112	0.071792
632	0.076793	0.07143
633	0.076373	0.070903
634	0.075828	0.070238
635	0.075149	0.069363
636	0.074331	0.068296
637	0.073336	0.066985
638	0.07223	0.065518
639	0.070984	0.063849
640	0.069665	0.062067
641	0.068265	0.060158
642	0.066826	0.058177
643	0.065372	0.056126
644	0.063927	0.054097
645	0.062503	0.052075
646	0.06115	0.050136
647	0.059906	0.048306
648	0.058745	0.046609
649	0.057751	0.045116
650	0.056846	0.043774
651	0.05608	0.042604
652	0.055363	0.041528
653	0.054691	0.040487
654	0.053998	0.039431
655	0.053262	0.038273
656	0.052461	0.037026
657	0.05156	0.035577
658	0.050586	0.034018
659	0.049523	0.032261
660	0.048416	0.030429
661	0.047249	0.028428
662	0.046113	0.026441
663	0.044994	0.024463
664	0.043957	0.022558
665	0.04299	0.020735
666	0.0421	0.01904
667	0.041371	0.017592
668	0.040718	0.016292
669	0.0402	0.01521
670	0.039737	0.014254
671	0.039394	0.013508
672	0.039098	0.012885
673	0.038884	0.012407
674	0.038697	0.012013
675	0.038589	0.011766
676	0.038496	0.011584
677	0.038493	0.011607
678	0.038539	0.011714
679	0.03872	0.012159
680	0.038984	0.012784
681	0.039537	0.01403
682	0.040262	0.015577
683	0.041384	0.017906
684	0.04283	0.020739
685	0.044864	0.024559
686	0.047385	0.029048
687	0.050584	0.034455
688	0.054486	0.040694
689	0.059244	0.047974
690	0.06484	0.056153
691	0.071305	0.065216
692	0.078673	0.075127
693	0.086947	0.085913
694	0.09603	0.097362
695	0.1057	0.10926
696	0.11601	0.12165
697	0.12674	0.13429
698	0.13787	0.14713
699	0.14908	0.1599
700	0.16041	0.17265
701	0.17162	0.18513
702	0.18269	0.19732
703	0.19345	0.20909
704	0.20393	0.22048
705	0.21405	0.2314
706	0.22384	0.24191
707	0.23327	0.252
708	0.24239	0.26177
709	0.25125	0.27117
710	0.25985	0.28028
711	0.26815	0.2891
712	0.27624	0.29763
713	0.2841	0.30596
714	0.29179	0.31403
715	0.29923	0.32188
716	0.30648	0.32954
717	0.31354	0.33691
718	0.32035	0.34409
719	0.32699	0.35101
720	0.33339	0.35775
721	0.33957	0.36425
722	0.34554	0.37053
723	0.35129	0.37657
724	0.3568	0.38237
725	0.36208	0.38793
726	0.36713	0.39325
727	0.37193	0.39831
728	0.37653	0.4031
729	0.38088	0.40769
730	0.38499	0.41204
731	0.38886	0.41614
732	0.39253	0.42004
733	0.39603	0.42368
734	0.39925	0.42712
735	0.40224	0.43032
736	0.40506	0.43334
737	0.40766	0.43614
738	0.41011	0.43871
739	0.41236	0.44116
740	0.41443	0.44341
741	0.41631	0.44547
742	0.41808	0.44735
743	0.41965	0.4491
744	0.42113	0.45068
745	0.42243	0.45215
746	0.42364	0.45346
747	0.42472	0.45463
748	0.42564	0.45571
749	0.4265	0.45667
750	0.42725	0.4575
751	0.42796	0.45837
752	0.42871	0.4592
753	0.42942	0.46007
754	0.43015	0.46089
755	0.43085	0.46175
756	0.43157	0.46256
757	0.43228	0.46335
758	0.43295	0.46418
759	0.43363	0.46495
760	0.4343	0.4657
761	0.43495	0.46644
762	0.43559	0.46716
763	0.4362	0.46786
764	0.43679	0.46854
765	0.43736	0.4692
766	0.4379	0.46982
767	0.43842	0.47042
768	0.43894	0.47095
769	0.43939	0.47149
770	0.43982	0.472
771	0.44024	0.47242
772	0.44059	0.47286
773	0.44093	0.47321
774	0.44121	0.47356
775	0.44147	0.47383
776	0.44169	0.47406
777	0.44187	0.47424
778	0.44197	0.47441
779	0.44205	0.47449
780	0.44208	0.47452
781	0.44208	0.47453
782	0.44208	0.47453
783	0.44209	0.47453
784	0.44209	0.47454
785	0.44209	0.47454
786	0.4421	0.47455
787	0.44214	0.47452
788	0.44215	0.47452
789	0.44218	0.47448
790	0.44219	0.47449
791	0.44219	0.4745
792	0.4422	0.47451
793	0.44224	0.47447
794	0.44224	0.47448
795	0.44225	0.47448
796	0.44225	0.47449
797	0.44229	0.47445
798	0.44229	0.47445
799	0.44233	0.47442
800	0.44234	0.47443
801	0.44234	0.47443
802	0.44237	0.47439
803	0.44238	0.47439
804	0.44241	0.47436
805	0.44241	0.47436
806	0.44241	0.47436
807	0.44242	0.47436
808	0.44242	0.47436
809	0.44242	0.47436
810	0.44242	0.47436
811	0.44242	0.47436
812	0.44241	0.47436
813	0.44241	0.47436
814	0.44241	0.47435
815	0.44241	0.47435
816	0.4424	0.47435
817	0.44239	0.47434
818	0.44239	0.47433
819	0.44238	0.47433
820	0.44238	0.47432
821	0.44236	0.47431
822	0.44235	0.47429
823	0.44234	0.47428
824	0.44233	0.47427
825	0.4423	0.47424
826	0.44226	0.4742
827	0.44224	0.47418
828	0.44225	0.47412
829	0.4422	0.47407
830	0.44217	0.47404
831	0.44215	0.47401
832	0.44211	0.47397
833	0.44207	0.47393
834	0.44205	0.47391
835	0.44204	0.4739
836	0.44202	0.47388
837	0.44201	0.47387
838	0.442	0.47386
839	0.44198	0.47385
840	0.44197	0.47384
841	0.44197	0.47383
842	0.44196	0.47382
843	0.44195	0.47381
844	0.44194	0.47381
845	0.44194	0.4738
846	0.44193	0.47379
847	0.44193	0.47379
848	0.44189	0.47382
849	0.44187	0.47381
850	0.44188	0.47381
851	0.44187	0.4738
852	0.44186	0.47379
853	0.44186	0.47379
854	0.44185	0.47379
855	0.44185	0.47378
856	0.44183	0.47376
857	0.44183	0.47376
858	0.4418	0.4738
859	0.44178	0.47379
860	0.44178	0.47378
861	0.44177	0.47378
862	0.44176	0.47377
863	0.44173	0.4738
864	0.44172	0.47379
865	0.44171	0.47378
866	0.44169	0.47377
867	0.44168	0.47376
868	0.44168	0.47375
869	0.44168	0.47375
870	0.44167	0.47374
871	0.44164	0.47372
872	0.44164	0.47371
873	0.4416	0.47374
874	0.44158	0.47372
875	0.44157	0.47371
876	0.44156	0.4737
877	0.44151	0.47372
878	0.4415	0.47371
879	0.44145	0.47374
880	0.44143	0.47371
881	0.44141	0.4737
882	0.4414	0.47369
883	0.44135	0.47371
884	0.44134	0.47369
885	0.44132	0.47368
886	0.44132	0.47367
887	0.4413	0.47366
888	0.44125	0.47368
889	0.44123	0.47366
890	0.44122	0.47365
891	0.4412	0.47363
892	0.44115	0.47365
893	0.44114	0.47364
894	0.44111	0.47368
895	0.44109	0.47366
896	0.44107	0.47364
897	0.44106	0.47363
898	0.44101	0.47366
899	0.44099	0.47363
900	0.44098	0.47362
901	0.44096	0.4736
902	0.4409	0.47362
903	0.44089	0.4736
904	0.44084	0.47363
905	0.44084	0.47362
906	0.44082	0.4736
907	0.44078	0.47357
908	0.44073	0.47358
909	0.44072	0.47357
910	0.4407	0.47356
911	0.44068	0.47353
912	0.4406	0.47353
913	0.44057	0.47349
914	0.44051	0.47351
915	0.4405	0.47349
916	0.44045	0.47345
917	0.44037	0.47337
918	0.44029	0.47335
919	0.44026	0.47332
920	0.44023	0.47329
921	0.44015	0.47321
922	0.44	0.47313
923	0.43991	0.47304
924	0.43982	0.47302
925	0.43974	0.47294
926	0.43966	0.47286
927	0.43957	0.47283
928	0.43944	0.4727
929	0.43919	0.47253
930	0.43906	0.47238
931	0.43893	0.47233
932	0.43881	0.47221
933	0.43866	0.47212
934	0.43856	0.47202
935	0.43838	0.47192
936	0.43814	0.47167
937	0.4379	0.4715
938	0.43776	0.47135
939	0.43762	0.47128
940	0.43739	0.47104
941	0.43701	0.47065
942	0.43675	0.47046
943	0.4366	0.47031
944	0.43636	0.47013
945	0.4361	0.46987
946	0.43584	0.4696
947	0.43559	0.46942
948	0.4354	0.46922
949	0.43495	0.46884
950	0.43423	0.46811
951	0.43377	0.46764
952	0.43343	0.46736
953	0.433	0.46692
954	0.4325	0.46648
955	0.43208	0.46604
956	0.4317	0.46566
957	0.43132	0.46534
958	0.43102	0.46503
959	0.43076	0.46484
960	0.43048	0.46455
961	0.43006	0.46419
962	0.42987	0.464
963	0.42978	0.46398
964	0.42971	0.46391
965	0.42958	0.46385
966	0.42947	0.46381
967	0.42941	0.46375
968	0.42934	0.46375
969	0.42931	0.46372
970	0.42924	0.46372
971	0.42918	0.46372
972	0.42914	0.46369
973	0.42907	0.46369
974	0.42902	0.46364
975	0.42897	0.46366
976	0.42895	0.46372
977	0.42896	0.46372
978	0.42895	0.46378
979	0.42899	0.46383
980	0.42901	0.46392
981	0.42903	0.46401
982	0.42904	0.4641
983	0.4291	0.46416
984	0.42913	0.46427
985	0.42918	0.46438
986	0.42923	0.46451
987	0.42932	0.46461
988	0.42939	0.46475
989	0.42947	0.46483
990	0.42954	0.46498
991	0.42964	0.46515
992	0.42973	0.46532
993	0.42983	0.46542
994	0.42989	0.46555
995	0.42998	0.46571
996	0.43008	0.46589
997	0.43017	0.46607
998	0.43029	0.46619
999	0.43038	0.46636
1000	0.43048	0.46653
1001	0.43059	0.46671
1002	0.4307	0.4669
1003	0.43082	0.46703
1004	0.43091	0.46719
1005	0.43102	0.46737
1006	0.43113	0.46756
1007	0.43125	0.46776
1008	0.43141	0.46792
1009	0.43153	0.46812
1010	0.43166	0.46832
1011	0.43178	0.46852
1012	0.4319	0.46872
1013	0.43201	0.46891
1014	0.43211	0.46909
1015	0.43222	0.46927
1016	0.43232	0.46945
1017	0.43242	0.46963
1018	0.43257	0.46977
1019	0.4327	0.46999
1020	0.43284	0.4702
1021	0.43296	0.47041
1022	0.43308	0.4706
1023	0.4332	0.4708
1024	0.43332	0.47099
1025	0.43342	0.47118
1026	0.43352	0.47135
1027	0.43364	0.47154
1028	0.43379	0.4717
1029	0.43392	0.47191
1030	0.43403	0.4721
1031	0.43409	0.47223
1032	0.43412	0.47234
1033	0.43418	0.47247
1034	0.43427	0.47264
1035	0.43438	0.47283
1036	0.43447	0.47299
1037	0.43455	0.47315
1038	0.43463	0.47331
1039	0.43472	0.47347
1040	0.43479	0.47362
1041	0.43485	0.47376
1042	0.43493	0.47391
1043	0.43499	0.47405
1044	0.43503	0.47417
1045	0.43506	0.47427
1046	0.4351	0.47439
1047	0.43517	0.47454
1048	0.4352	0.47472
1049	0.43524	0.47484
1050	0.43527	0.47494
1051	0.43531	0.47505
1052	0.43534	0.47517
1053	0.43538	0.47528
1054	0.43541	0.47539
1055	0.43543	0.47548
1056	0.43543	0.47556
1057	0.43543	0.47563
1058	0.43543	0.4757
1059	0.43543	0.47578
1060	0.43545	0.47588
1061	0.43547	0.47597
1062	0.43546	0.47604
1063	0.43541	0.47614
1064	0.43539	0.4762
1065	0.43538	0.47625
1066	0.43536	0.47631
1067	0.43535	0.47638
1068	0.4353	0.47648
1069	0.43528	0.47653
1070	0.43525	0.47657
1071	0.43522	0.47662
1072	0.43519	0.47667
1073	0.43516	0.47671
1074	0.43513	0.47675
1075	0.43508	0.47678
1076	0.43502	0.47679
1077	0.43496	0.47681
1078	0.43489	0.47688
1079	0.43486	0.47693
1080	0.43481	0.47696
1081	0.43475	0.47697
1082	0.43467	0.47696
1083	0.43454	0.47698
1084	0.43446	0.47697
1085	0.43439	0.47697
1086	0.43432	0.47698
1087	0.43425	0.47699
1088	0.43414	0.47702
1089	0.43405	0.477
1090	0.43394	0.47697
1091	0.43384	0.47694
1092	0.43376	0.47694
1093	0.43366	0.47698
1094	0.43358	0.47697
1095	0.43347	0.47694
1096	0.43334	0.47689
1097	0.43319	0.4768
1098	0.43302	0.47678
1099	0.43293	0.47676
1100	0.43285	0.47676
1101	0.43276	0.47674
1102	0.43263	0.47668
1103	0.43247	0.47667
1104	0.43237	0.47664
1105	0.43229	0.47663
1106	0.43218	0.4766
1107	0.43204	0.47653
1108	0.43187	0.4765
1109	0.43176	0.47647
1110	0.43167	0.47645
1111	0.43155	0.47641
1112	0.4314	0.47633
1113	0.43124	0.47631
1114	0.43118	0.47633
1115	0.43116	0.47639
1116	0.4311	0.4764
1117	0.43096	0.47633
1118	0.43076	0.47627
1119	0.43062	0.47621
1120	0.43049	0.47616
1121	0.43033	0.47607
1122	0.43012	0.47592
1123	0.42991	0.47578
1124	0.42976	0.47571
1125	0.42961	0.47563
1126	0.42938	0.47546
1127	0.42901	0.47516
1128	0.42859	0.47488
1129	0.42829	0.47464
1130	0.42799	0.4744
1131	0.42756	0.47404
1132	0.42694	0.47347
1133	0.42623	0.47281
1134	0.42559	0.47223
1135	0.42501	0.4717
1136	0.42446	0.4712
1137	0.42388	0.47068
1138	0.42315	0.47007
1139	0.4222	0.46917
1140	0.42099	0.46799
1141	0.41982	0.46684
1142	0.41895	0.46602
1143	0.41817	0.46536
1144	0.41723	0.46446
1145	0.41593	0.46318
1146	0.41463	0.4619
1147	0.41368	0.461
1148	0.41301	0.46037
1149	0.41241	0.45983
1150	0.41173	0.4592
1151	0.41097	0.45848
1152	0.41017	0.45772
1153	0.40936	0.45703
1154	0.40871	0.45643
1155	0.40824	0.45601
1156	0.40793	0.45577
1157	0.40769	0.4556
1158	0.40743	0.4554
1159	0.40717	0.45521
1160	0.40691	0.45501
1161	0.40663	0.45479
1162	0.4064	0.45462
1163	0.40625	0.45462
1164	0.40617	0.45462
1165	0.40612	0.45464
1166	0.40602	0.45461
1167	0.40592	0.45459
1168	0.40585	0.45459
1169	0.4058	0.45461
1170	0.40574	0.45463
1171	0.40558	0.45453
1172	0.40532	0.45434
1173	0.40509	0.45417
1174	0.40501	0.45417
1175	0.40503	0.45427
1176	0.40507	0.45438
1177	0.40502	0.45441
1178	0.40492	0.45438
1179	0.40482	0.45436
1180	0.40472	0.45433
1181	0.40465	0.45433
1182	0.40455	0.4543
1183	0.4044	0.4543
1184	0.40428	0.45425
1185	0.40416	0.4542
1186	0.40409	0.4542
1187	0.40401	0.4542
1188	0.40394	0.4542
1189	0.40384	0.45418
1190	0.40377	0.45417
1191	0.40367	0.45415
1192	0.4036	0.45415
1193	0.4035	0.45412
1194	0.40342	0.45412
1195	0.40333	0.4541
1196	0.40325	0.4541
1197	0.4032	0.45412
1198	0.40317	0.45417
1199	0.40323	0.45431
1200	0.40336	0.45452
1201	0.40347	0.45471
1202	0.40341	0.45472
1203	0.40329	0.45467
1204	0.4032	0.45466
1205	0.4032	0.45474
1206	0.40328	0.4549
1207	0.40335	0.45505
1208	0.40334	0.45511
1209	0.40328	0.45513
1210	0.40325	0.45517
1211	0.40329	0.4553
1212	0.40335	0.45543
1213	0.40337	0.45553
1214	0.4033	0.45554
1215	0.40322	0.45553
1216	0.40322	0.4556
1217	0.40329	0.45576
1218	0.40338	0.45601
1219	0.40348	0.45619
1220	0.40344	0.45622
1221	0.40336	0.45621
1222	0.4033	0.45623
1223	0.40327	0.45627
1224	0.40328	0.45637
1225	0.4033	0.45646
1226	0.40322	0.45646
1227	0.40315	0.45646
1228	0.40307	0.45646
1229	0.40304	0.45651
1230	0.40305	0.45659
1231	0.40306	0.45668
1232	0.40304	0.45674
1233	0.40299	0.45684
1234	0.40299	0.45692
1235	0.40301	0.45702
1236	0.403	0.45708
1237	0.40295	0.45712
1238	0.40287	0.4571
1239	0.40276	0.45706
1240	0.40269	0.45707
1241	0.40263	0.45709
1242	0.40261	0.45715
1243	0.40264	0.45725
1244	0.4026	0.45729
1245	0.4026	0.45737
1246	0.40255	0.45739
1247	0.40253	0.45745
1248	0.40247	0.45747
1249	0.40243	0.4575
1250	0.40239	0.45754
1251	0.4024	0.45762
1252	0.40236	0.45767
1253	0.40231	0.45777
1254	0.40223	0.45777
1255	0.40212	0.45773
1256	0.402	0.45768
1257	0.40188	0.45764
1258	0.4018	0.45762
1259	0.40172	0.45762
1260	0.4017	0.45768
1261	0.4017	0.45776
1262	0.40168	0.45781
1263	0.40159	0.4578
1264	0.4015	0.45778
1265	0.40139	0.45775
1266	0.4013	0.45773
1267	0.40121	0.45772
1268	0.4011	0.45775
1269	0.40102	0.45775
1270	0.40089	0.45769
1271	0.40072	0.4576
1272	0.40054	0.45748
1273	0.40031	0.45731
1274	0.40008	0.45715
1275	0.39987	0.45701
1276	0.3997	0.45692
1277	0.39956	0.45685
1278	0.39943	0.45679
1279	0.39926	0.45669
1280	0.39905	0.45654
1281	0.39879	0.45634
1282	0.39852	0.45615
1283	0.39819	0.45595
1284	0.39792	0.45575
1285	0.39768	0.45557
1286	0.39746	0.45542
1287	0.39729	0.45532
1288	0.39709	0.45519
1289	0.39687	0.45503
1290	0.39664	0.45487
1291	0.39636	0.45466
1292	0.39609	0.45444
1293	0.3958	0.45422
1294	0.39548	0.45397
1295	0.39516	0.4537
1296	0.39479	0.45339
1297	0.39441	0.45307
1298	0.39406	0.45278
1299	0.39375	0.45253
1300	0.39357	0.45242
1301	0.39306	0.45196
1302	0.39282	0.45178
1303	0.39249	0.45151
1304	0.39208	0.45116
1305	0.39171	0.45085
1306	0.39112	0.4503
1307	0.3907	0.44993
1308	0.39019	0.44947
1309	0.38972	0.44905
1310	0.38929	0.44868
1311	0.38885	0.44829
1312	0.38831	0.44779
1313	0.38762	0.44714
1314	0.387	0.44657
1315	0.38633	0.44594
1316	0.38573	0.44538
1317	0.38512	0.4448
1318	0.38438	0.44419
1319	0.38367	0.44351
1320	0.3827	0.44256
1321	0.38194	0.44183
1322	0.3811	0.44101
1323	0.38033	0.44028
1324	0.37966	0.43964
1325	0.37918	0.43921
1326	0.37839	0.43845
1327	0.37725	0.43731
1328	0.37609	0.43616
1329	0.37502	0.43509
1330	0.37431	0.43442
1331	0.37365	0.43379
1332	0.37288	0.43305
1333	0.37193	0.43212
1334	0.37061	0.4308
1335	0.36928	0.42945
1336	0.3681	0.42827
1337	0.36696	0.42713
1338	0.36597	0.42616
1339	0.36519	0.4254
1340	0.36453	0.42477
1341	0.3637	0.42396
1342	0.36268	0.42295
1343	0.36174	0.42203
1344	0.36051	0.42078
1345	0.35903	0.41928
1346	0.35749	0.41771
1347	0.35613	0.41633
1348	0.35494	0.41513
1349	0.3541	0.4143
1350	0.35294	0.41314
1351	0.35202	0.41224
1352	0.35086	0.41106
1353	0.34985	0.41006
1354	0.34877	0.40897
1355	0.34791	0.40813
1356	0.34679	0.407
1357	0.34596	0.40618
1358	0.34492	0.40514
1359	0.34447	0.40473
1360	0.3441	0.40441
1361	0.34344	0.40378
1362	0.34242	0.40276
1363	0.34113	0.40145
1364	0.34014	0.40045
1365	0.33911	0.39942
1366	0.33768	0.39796
1367	0.33676	0.39704
1368	0.33526	0.3955
1369	0.33367	0.39385
1370	0.33195	0.39206
1371	0.32968	0.38969
1372	0.32722	0.3871
1373	0.32512	0.38498
1374	0.32229	0.38199
1375	0.31906	0.37855
1376	0.31635	0.37568
1377	0.31305	0.37218
1378	0.30975	0.36865
1379	0.30608	0.36472
1380	0.30334	0.3618
1381	0.29896	0.35709
1382	0.29443	0.3522
1383	0.28925	0.34659
1384	0.28499	0.34197
1385	0.27909	0.33554
1386	0.27325	0.32916
1387	0.26743	0.32279
1388	0.26099	0.31577
1389	0.25619	0.31049
1390	0.24972	0.30332
1391	0.24383	0.29678
1392	0.23782	0.29009
1393	0.23217	0.28377
1394	0.22579	0.2766
1395	0.22128	0.27154
1396	0.2159	0.26545
1397	0.20988	0.25862
1398	0.2046	0.2526
1399	0.1995	0.24678
1400	0.19464	0.24119
1401	0.19	0.23584
1402	0.1851	0.23017
1403	0.18092	0.22538
1404	0.17716	0.22099
1405	0.17413	0.21746
1406	0.17053	0.21324
1407	0.16723	0.20935
1408	0.16407	0.20568
1409	0.16083	0.20184
1410	0.15792	0.19839
1411	0.15541	0.1954
1412	0.15295	0.19247
1413	0.15075	0.1899
1414	0.14862	0.18734
1415	0.14659	0.18491
1416	0.14471	0.18265
1417	0.14299	0.18058
1418	0.14126	0.17854
1419	0.13977	0.17674
1420	0.13839	0.17508
1421	0.13703	0.17345
1422	0.13573	0.17187
1423	0.1345	0.17043
1424	0.13338	0.16908
1425	0.13206	0.16747
1426	0.13106	0.16627
1427	0.13017	0.16519
1428	0.12936	0.16427
1429	0.1286	0.16335
1430	0.12779	0.16238
1431	0.12714	0.16161
1432	0.1264	0.16076
1433	0.12593	0.16021
1434	0.12525	0.15944
1435	0.12472	0.15882
1436	0.12426	0.15828
1437	0.12379	0.15772
1438	0.12335	0.15726
1439	0.12303	0.15689
1440	0.12271	0.15653
1441	0.1224	0.15618
1442	0.12217	0.15598
1443	0.12201	0.15583
1444	0.12185	0.15571
1445	0.12177	0.15565
1446	0.12164	0.15554
1447	0.12155	0.15547
1448	0.1215	0.1555
1449	0.1215	0.15554
1450	0.1215	0.1556
1451	0.12156	0.15573
1452	0.12158	0.15584
1453	0.12165	0.15598
1454	0.12173	0.15618
1455	0.12188	0.15642
1456	0.12205	0.15673
1457	0.12224	0.15702
1458	0.12253	0.1575
1459	0.12278	0.15786
1460	0.12298	0.15822
1461	0.12346	0.15889
1462	0.12387	0.15951
1463	0.12435	0.16017
1464	0.12503	0.16114
1465	0.12567	0.16201
1466	0.12629	0.1629
1467	0.12723	0.16415
1468	0.12799	0.16522
1469	0.12879	0.16629
1470	0.12982	0.1677
1471	0.13065	0.16881
1472	0.13147	0.16995
1473	0.13267	0.17153
1474	0.13352	0.1727
1475	0.13486	0.17445
1476	0.13588	0.17584
1477	0.13694	0.17723
1478	0.13813	0.17882
1479	0.13919	0.18022
1480	0.14055	0.18203
1481	0.14153	0.18335
1482	0.1427	0.18488
1483	0.14371	0.18625
1484	0.14501	0.18791
1485	0.14606	0.18934
1486	0.14708	0.19071
1487	0.14847	0.1925
1488	0.14961	0.19401
1489	0.15114	0.19597
1490	0.15221	0.19741
1491	0.15371	0.19937
1492	0.15492	0.20091
1493	0.15632	0.20274
1494	0.15752	0.20428
1495	0.15909	0.20632
1496	0.16041	0.20805
1497	0.16193	0.20997
1498	0.16334	0.21181
1499	0.1646	0.21341
1500	0.16616	0.21542
1501	0.16727	0.21689
1502	0.1688	0.2188
1503	0.17019	0.22061
1504	0.17173	0.22255
1505	0.17329	0.22454
1506	0.17445	0.22607
1507	0.17597	0.22797
1508	0.17703	0.22937
1509	0.1786	0.23132
1510	0.18014	0.23329
1511	0.18149	0.23503
1512	0.18303	0.23701
1513	0.18413	0.23839
1514	0.18567	0.24035
1515	0.18724	0.24236
1516	0.1884	0.24387
